account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
8/7/2023,23,San Francisco,Banker,6078,709,0,TRUE,1,1.711242325,FALSE,39192.16053,30849.50235,0,0,4/26/2019,10/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/20/2023,54,Houston,Lawyer,8558,645,11,FALSE,1,1.00898515,FALSE,80488.47873,72967.94457,0,0,9/24/2020,8/21/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/19/2022,74,Seattle,Accountant,54271,652,8,FALSE,1,2.840095027,TRUE,29947.53597,23281.21086,0,0,12/27/2018,10/30/2023,0,TRUE,,FALSE,FALSE,FALSE
3/2/2021,27,Miami,Other,9516,710,0,FALSE,1,1.076751461,TRUE,18128.78772,12288.43706,0,0,4/6/2019,1/29/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/17/2023,57,Chicago,Accountant,56884,596,0,FALSE,1,1.508913792,FALSE,63771.27219,43052.78192,2,0,9/26/2015,8/23/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
9/22/2024,24,Houston,Banker,2281,691,0,FALSE,1,1.274482949,FALSE,68159.50526,49170.41483,0,0,1/11/2016,6/19/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/1/2024,56,Boston,Artist,14087,617,0,FALSE,1,2.162626979,FALSE,73115.3857,48172.72766,0,0,4/4/2024,7/22/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
2/13/2024,55,Houston,Other,2671,644,0,FALSE,1,1.396582556,FALSE,23222.8413,16739.43764,0,0,6/16/2019,9/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/26/2024,38,Houston,Software Developer,71305,670,0,FALSE,1,1.990426914,FALSE,49679.26382,36658.25773,0,0,9/17/2019,6/5/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
11/6/2022,37,Houston,Consultant,13560,663,1,FALSE,1,0.824006546,FALSE,11191.09539,8190.320796,0,0,5/9/2017,6/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/8/2020,20,Miami,Banker,5938,638,0,FALSE,1,1.334480537,FALSE,89907.43615,73543.25535,,0,4/1/2017,4/5/2024,0,FALSE,,FALSE,FALSE,FALSE
10/21/2024,68,Houston,Lawyer,65509,656,0,FALSE,1,1.347907481,FALSE,52510.93216,37923.59859,,0,1/11/2015,4/4/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/13/2022,39,Houston,Other,13429,781,0,FALSE,1,1.185989873,FALSE,69955.56482,56673.10667,0,0,1/21/2022,12/28/2023,0,FALSE,,FALSE,FALSE,FALSE
8/28/2023,64,Houston,Banker,7395,561,16,TRUE,1,0.853264692,FALSE,71381.04414,60601.99981,2,0,4/3/2019,2/1/2024,2,TRUE,,TRUE,FALSE,TRUE
5/10/2020,21,Houston,Banker,9326,791,0,FALSE,1,1.342871442,FALSE,15954.62366,9546.996011,0,0,4/19/2019,1/1/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/23/2023,45,Seattle,Retail Worker,16930,654,0,FALSE,1,1.170413265,FALSE,46536.61082,40371.52773,,0,5/8/2024,8/22/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
3/28/2024,29,San Francisco,Artist,9086,608,94,TRUE,6,2.940506995,FALSE,35880.99519,14493.61997,4,2,9/4/2017,9/2/2024,0,TRUE,TRUE,TRUE,TRUE,FALSE
3/17/2022,55,Chicago,Banker,6910,629,106,TRUE,7,1.630679839,TRUE,47730.39441,9664.008162,3,2,4/22/2020,1/13/2024,4,TRUE,TRUE,FALSE,TRUE,FALSE
7/30/2021,68,Los Angeles,Accountant,25355,620,0,FALSE,1,1.579328257,FALSE,71535.28043,43448.03992,,0,8/17/2018,2/17/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/22/2021,53,Los Angeles,Doctor,72882,621,0,TRUE,1,1.566658957,FALSE,17224.67416,11791.54623,0,0,9/27/2019,5/23/2024,0,TRUE,TRUE,FALSE,TRUE,FALSE
4/11/2021,64,Los Angeles,Other,8191,608,1,FALSE,1,1.189408608,FALSE,45065.75599,36811.75957,0,0,2/9/2016,4/17/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/25/2022,58,Boston,Banker,8852,522,119,TRUE,6,1.985259237,TRUE,1912.255288,467.8992708,3,2,2/11/2018,6/8/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
5/11/2022,22,Seattle,Consultant,16765,518,95,TRUE,7,2.08961951,TRUE,40715.69068,11503.95058,,2,11/21/2014,10/16/2024,2,TRUE,,FALSE,FALSE,FALSE
5/22/2020,30,New York,Accountant,42016,618,1,FALSE,1,0.905346695,FALSE,100225.9782,85379.11997,0,0,12/6/2019,4/12/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
2/26/2024,40,Dallas,Accountant,54760,653,14,FALSE,1,1.049267508,FALSE,28042.17172,23055.79743,0,0,11/2/2020,8/13/2024,0,FALSE,,TRUE,FALSE,FALSE
3/31/2023,67,New York,Accountant,28883,738,0,FALSE,1,1.169862364,FALSE,77315.21999,51056.46148,0,0,3/23/2022,9/17/2024,0,FALSE,,FALSE,FALSE,FALSE
6/3/2024,47,Boston,Accountant,34858,709,0,FALSE,1,1.175879367,TRUE,11167.09809,7279.846619,0,0,9/26/2021,8/4/2024,3,FALSE,,TRUE,FALSE,TRUE
8/18/2022,54,San Francisco,Teacher,4340,808,0,FALSE,1,0.918330783,FALSE,10747.35252,7976.534283,0,0,4/28/2018,11/17/2023,4,FALSE,FALSE,FALSE,FALSE,FALSE
4/5/2020,42,Chicago,Consultant,6777,847,0,FALSE,1,1.384509112,FALSE,82081.34235,43352.32026,,0,6/25/2024,12/6/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
5/21/2024,65,San Francisco,Artist,12819,780,5,FALSE,1,1.014305444,FALSE,18151.30506,14823.26605,0,0,3/21/2024,9/25/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
10/19/2024,44,Boston,Teacher,58712,791,0,FALSE,1,1.648731509,FALSE,42301.72393,36317.77862,0,0,1/25/2021,7/27/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/31/2020,68,Seattle,Artist,9247,766,0,FALSE,1,0.841167475,FALSE,80715.31447,59196.86363,0,0,2/12/2017,1/5/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/10/2023,31,Miami,Teacher,51834,600,0,FALSE,1,1.251774545,TRUE,83183.95171,53821.81849,0,0,3/6/2024,5/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/8/2023,74,Boston,Teacher,48219,605,0,FALSE,1,1.132329082,FALSE,61518.02918,39087.7115,0,0,2/1/2022,8/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/5/2024,65,Chicago,Other,4796,762,0,FALSE,1,2.526390957,FALSE,62343.62138,62161.43528,0,0,12/13/2022,12/16/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/19/2020,64,Dallas,Banker,3870,,0,FALSE,1,0.933955434,FALSE,76629.05642,64646.48047,,0,1/14/2019,6/2/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/15/2024,71,Miami,Banker,4803,748,0,FALSE,1,2.025192926,FALSE,96655.45271,57156.04466,0,0,9/19/2020,4/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/28/2020,53,Atlanta,Accountant,55547,631,13,FALSE,1,1.424461577,FALSE,26587.65273,17626.45488,0,0,6/15/2020,11/13/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/1/2022,56,Houston,Other,3127,708,0,FALSE,2,0.902608469,FALSE,47110.12399,45415.92413,0,0,4/18/2023,6/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/21/2022,33,Seattle,Banker,3343,512,97,TRUE,6,2.56181667,FALSE,8422.744275,3055.948785,3,2,9/27/2020,4/6/2024,4,FALSE,,TRUE,TRUE,FALSE
4/23/2024,73,Chicago,Consultant,16620,484,0,FALSE,1,1.184966505,FALSE,22939.75112,16144.82288,4,2,5/9/2018,2/17/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
11/30/2023,39,New York,Accountant,49697,363,108,TRUE,6,1.103193995,FALSE,16874.49376,3570.357626,4,1,11/6/2019,8/27/2024,3,FALSE,,FALSE,FALSE,FALSE
1/18/2024,38,Dallas,Other,5610,909,0,FALSE,1,1.378530181,FALSE,16564.70171,9567.1483,3,1,4/29/2023,9/16/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
1/11/2023,71,Atlanta,Other,7074,500,0,FALSE,1,1.346207148,FALSE,14061.5265,10752.60212,1,0,6/18/2020,11/14/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
4/27/2024,38,Boston,Other,6946,819,0,FALSE,1,1.374623063,FALSE,49451.75841,32055.25969,,0,12/11/2015,8/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/7/2023,25,Dallas,Teacher,29120,545,91,TRUE,1,1.908577399,TRUE,23846.49832,7985.526738,3,2,11/13/2021,9/10/2024,2,TRUE,FALSE,FALSE,TRUE,FALSE
7/31/2020,66,New York,Lawyer,72834,424,113,FALSE,7,2.640533302,FALSE,18117.1605,4212.189683,3,1,1/19/2018,4/1/2024,4,TRUE,,FALSE,FALSE,TRUE
8/27/2021,33,Dallas,Retail Worker,11464,740,0,FALSE,1,1.304733872,FALSE,79517.02509,78039.20289,0,0,10/28/2018,8/14/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/30/2024,72,San Francisco,Lawyer,66132,790,0,FALSE,2,0.88996442,FALSE,75784.74373,46642.75715,0,0,10/2/2016,1/9/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
5/24/2021,48,Atlanta,Other,3215,807,0,FALSE,1,0.909470221,FALSE,19693.88733,13902.38915,0,0,2/22/2018,10/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/19/2021,59,Chicago,Teacher,41865,786,0,FALSE,1,1.85826973,FALSE,37109.05157,19293.30035,,0,3/29/2016,6/22/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/7/2021,27,Boston,Teacher,27121,691,0,FALSE,1,0.905122213,FALSE,64227.1554,44651.53912,0,0,6/11/2021,9/28/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/9/2021,49,Los Angeles,Lawyer,65459,779,0,FALSE,1,0.991624668,FALSE,35200.30779,30312.74032,0,0,6/18/2018,1/4/2024,0,FALSE,,FALSE,FALSE,FALSE
4/30/2020,51,Dallas,Doctor,68513,635,0,FALSE,1,1.30808278,FALSE,35323.49147,25036.46441,0,0,11/30/2019,11/28/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
10/12/2022,26,Boston,Software Developer,44445,577,39,FALSE,3,1.403032259,FALSE,25833.0085,19825.8741,2,0,10/16/2015,12/11/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/26/2020,34,San Francisco,Consultant,13348,,0,FALSE,1,5.914401444,FALSE,70646.97342,46646.29855,0,0,1/10/2023,8/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/7/2024,28,New York,Banker,4055,767,0,FALSE,1,0.921806488,FALSE,91291.77142,,0,0,9/5/2023,6/8/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
2/7/2024,49,New York,Engineer,32163,656,0,FALSE,1,1.091589436,TRUE,67576.89996,48536.84747,0,0,2/6/2018,12/9/2023,0,TRUE,FALSE,TRUE,FALSE,FALSE
4/25/2023,27,Houston,Accountant,15623,722,0,FALSE,1,1.219623477,FALSE,45482.19244,30515.86104,0,0,11/14/2019,4/17/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
4/15/2023,39,Atlanta,Teacher,44736,476,92,FALSE,8,2.920338221,TRUE,42719.51928,12614.94109,,1,10/31/2015,10/26/2023,4,TRUE,TRUE,TRUE,FALSE,TRUE
7/30/2020,74,Seattle,Teacher,34079,744,0,FALSE,1,0.580377854,FALSE,15416.15867,9346.707581,0,0,3/7/2018,7/25/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
12/24/2021,34,Los Angeles,Banker,9831,795,0,FALSE,1,1.009351875,FALSE,87470.86433,60053.3335,0,0,8/5/2022,10/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/15/2024,21,San Francisco,Consultant,15589,737,0,FALSE,1,0.819637365,FALSE,73754.83675,,0,0,5/6/2021,12/12/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/9/2021,65,San Francisco,Consultant,16263,575,111,FALSE,2,2.922065819,TRUE,7936.160934,,4,1,11/8/2018,2/11/2024,3,TRUE,TRUE,TRUE,TRUE,FALSE
5/9/2020,69,Seattle,Consultant,16447,401,95,FALSE,3,2.145448582,TRUE,7413.802389,2846.348878,3,2,5/13/2016,12/1/2023,4,TRUE,TRUE,TRUE,FALSE,FALSE
12/20/2023,64,Miami,Engineer,60656,703,6,FALSE,1,1.606295666,FALSE,14234.47805,9473.338317,,0,4/19/2017,10/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/13/2023,42,Chicago,Other,2438,748,0,TRUE,1,1.230169766,FALSE,69255.73553,61616.16709,0,0,7/14/2023,6/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/30/2022,38,Dallas,Other,2759,582,0,FALSE,1,1.552442069,FALSE,50517.66376,36761.00197,1,0,10/13/2016,3/17/2024,1,FALSE,FALSE,FALSE,FALSE,TRUE
3/6/2020,54,Miami,Other,3260,510,0,FALSE,1,1.151642108,FALSE,49366.37034,50332.48418,1,1,2/21/2015,1/23/2024,1,FALSE,,FALSE,FALSE,FALSE
7/30/2020,55,Houston,Engineer,40799,825,0,FALSE,1,1.928132456,FALSE,53544.82002,38712.80399,0,0,8/23/2024,12/1/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
11/13/2020,66,Miami,Other,8594,,109,TRUE,8,2.485052194,TRUE,20836.33079,9783.325423,4,2,12/4/2021,9/19/2024,4,TRUE,FALSE,TRUE,FALSE,TRUE
11/5/2022,18,Boston,Other,9494,618,0,FALSE,1,1.729790036,FALSE,75412.17962,68829.75655,0,0,11/4/2016,2/15/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/8/2023,42,Seattle,Other,8437,609,0,FALSE,1,1.276425386,FALSE,91262.70175,71008.61323,0,0,3/9/2021,1/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/30/2022,68,Dallas,Teacher,28036,584,0,FALSE,1,1.381024263,FALSE,64857.06263,49738.70331,,1,3/3/2021,6/17/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
1/8/2024,53,San Francisco,Consultant,13456,675,0,FALSE,1,1.855850393,FALSE,53403.36088,52344.03174,0,0,5/31/2018,4/25/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/11/2020,34,Chicago,Other,8554,485,0,FALSE,1,1.956497226,FALSE,99376.61185,66481.3444,3,2,1/2/2020,1/14/2024,4,FALSE,TRUE,TRUE,FALSE,FALSE
9/11/2023,58,Boston,Banker,3742,795,0,FALSE,1,1.004626255,FALSE,41003.29772,33926.35376,0,0,12/13/2020,5/5/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
8/22/2021,41,Atlanta,Banker,6588,720,0,FALSE,1,1.307787351,FALSE,73503.30899,48662.58417,,0,1/25/2023,8/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/23/2021,19,Houston,Other,2149,549,98,FALSE,4,1.59379687,TRUE,9761.774265,3801.739601,3,2,1/10/2018,4/10/2024,2,TRUE,TRUE,TRUE,FALSE,FALSE
9/4/2024,57,Atlanta,Accountant,40373,623,11,FALSE,1,0.521903612,FALSE,100596.0626,72936.36785,0,0,6/9/2021,10/21/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/1/2021,32,San Francisco,Engineer,2459,767,0,FALSE,1,1.550851177,FALSE,38899.4044,34421.79516,0,0,1/14/2015,8/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/4/2020,49,San Francisco,Artist,11654,563,100,FALSE,2,2.265973882,TRUE,14463.36263,4216.085523,,2,12/24/2023,11/3/2023,1,TRUE,TRUE,TRUE,FALSE,TRUE
3/24/2024,56,Atlanta,Other,3442,588,0,FALSE,1,1.466602258,FALSE,39371.117,26648.84993,1,0,3/8/2016,10/25/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
12/20/2023,23,Miami,Accountant,27094,508,118,TRUE,10,2.408851181,FALSE,11883.87079,3145.957052,3,2,12/23/2022,2/12/2024,2,TRUE,TRUE,FALSE,FALSE,FALSE
5/18/2022,18,Boston,Banker,2520,425,107,TRUE,10,2.903082615,TRUE,24682.74498,10134.02695,3,2,12/10/2020,9/29/2024,3,TRUE,,TRUE,FALSE,FALSE
9/1/2021,64,Chicago,Doctor,5467,325,116,TRUE,4,2.490677369,TRUE,22641.95251,7742.197595,4,2,6/4/2019,2/19/2024,3,FALSE,TRUE,FALSE,TRUE,FALSE
6/6/2023,40,Seattle,Consultant,14310,353,40,FALSE,3,0.751491565,TRUE,16367.84899,13884.99275,3,1,10/20/2019,5/24/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
10/25/2020,56,Chicago,Banker,7312,587,0,FALSE,1,1.281806039,FALSE,36136.16943,28472.25003,2,1,5/20/2018,10/10/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
4/27/2024,74,Seattle,Other,3014,552,17,FALSE,1,1.125380779,FALSE,76134.33739,65423.72438,1,0,6/23/2015,7/9/2024,2,FALSE,FALSE,FALSE,FALSE,TRUE
6/24/2023,34,Houston,Other,2431,397,106,FALSE,8,2.022140086,TRUE,46691.11615,,3,1,3/5/2018,2/14/2024,4,TRUE,,TRUE,FALSE,FALSE
8/25/2024,51,Los Angeles,Teacher,34690,762,0,FALSE,1,1.063836369,FALSE,76602.33077,78639.74527,,0,4/12/2020,2/20/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
2/20/2020,58,Miami,Accountant,48445,617,0,FALSE,1,1.066764496,TRUE,55410.79864,51584.54503,0,0,7/22/2017,8/12/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
4/4/2020,46,Houston,Engineer,69209,712,0,FALSE,1,1.026458203,FALSE,42918.39175,26262.11917,0,0,1/25/2021,5/22/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
8/17/2024,26,Dallas,Accountant,59273,640,0,FALSE,1,2.151140889,FALSE,70853.79723,44416.95788,,0,2/16/2022,2/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/15/2020,30,Atlanta,Banker,6920,714,0,FALSE,1,1.086516231,FALSE,25474.70596,20693.99382,0,0,6/7/2021,11/5/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/30/2024,23,Atlanta,Other,8034,590,98,FALSE,2,1.283736504,FALSE,23932.69454,12240.7663,4,2,1/13/2020,8/3/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
1/26/2023,23,Chicago,Other,2016,610,103,FALSE,3,1.932761254,TRUE,24688.05501,10302.88717,4,1,10/22/2019,5/20/2024,0,TRUE,,TRUE,FALSE,FALSE
4/2/2023,37,Chicago,Teacher,50439,647,12,FALSE,1,1.290570624,TRUE,82424.34946,52237.11532,0,0,9/17/2020,6/29/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
9/16/2021,69,Chicago,Teacher,25626,344,95,TRUE,6,2.970863831,TRUE,2579.269483,,4,1,10/4/2022,9/29/2024,4,TRUE,TRUE,TRUE,TRUE,FALSE
12/27/2020,70,Atlanta,Banker,7924,759,0,FALSE,1,1.149157908,FALSE,74022.87945,50540.58785,0,0,8/26/2017,8/27/2024,0,FALSE,,FALSE,FALSE,FALSE
4/12/2023,20,New York,Consultant,8801,442,109,TRUE,5,1.608199142,FALSE,41304.26621,21458.55859,3,1,11/6/2016,1/29/2024,4,FALSE,TRUE,TRUE,TRUE,FALSE
7/10/2024,34,Chicago,Lawyer,59790,327,116,TRUE,3,1.826037342,TRUE,14193.71338,5439.028071,4,2,7/13/2021,6/15/2024,4,TRUE,FALSE,FALSE,FALSE,TRUE
8/16/2023,66,Atlanta,Other,2453,744,0,FALSE,1,1.968762775,FALSE,57866.1597,35783.87197,0,0,9/2/2023,9/4/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
2/27/2024,29,Chicago,Other,9973,483,17,FALSE,1,1.884836278,FALSE,31670.42509,17573.84684,4,1,2/4/2023,9/26/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
12/9/2019,65,Chicago,Accountant,32223,408,41,TRUE,1,0.596990396,FALSE,37189.46115,24611.59838,4,2,8/29/2018,4/17/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
10/24/2023,64,Dallas,Other,4485,468,97,TRUE,1,2.813141675,TRUE,29514.83018,10482.93653,3,2,9/3/2019,4/13/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
1/7/2022,62,Dallas,Accountant,40850,542,0,FALSE,1,1.563792836,TRUE,95011.66957,79837.69552,1,1,4/3/2016,7/2/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
3/10/2020,72,San Francisco,Consultant,14398,710,0,FALSE,1,0.930201097,FALSE,28122.69025,25101.52788,0,0,7/16/2020,4/2/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
12/24/2019,18,Boston,Artist,18297,735,0,FALSE,1,2.366501374,FALSE,18885.98888,16251.75367,0,0,3/16/2019,1/15/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/2/2019,34,Miami,Teacher,54176,551,28,FALSE,1,1.100589094,FALSE,28361.14886,21052.18631,2,1,8/7/2017,5/29/2024,2,FALSE,FALSE,TRUE,FALSE,FALSE
12/30/2022,20,Miami,Other,7211,592,0,FALSE,1,1.08327933,FALSE,18978.52323,16009.60229,1,1,8/24/2016,11/6/2023,2,TRUE,FALSE,TRUE,TRUE,FALSE
5/21/2023,43,Dallas,Artist,16825,332,110,FALSE,10,1.907229711,TRUE,3054.833217,1310.782826,4,2,12/1/2018,12/25/2023,3,TRUE,TRUE,TRUE,FALSE,TRUE
10/23/2021,32,Seattle,Consultant,13529,679,0,FALSE,1,1.165363383,FALSE,80434.24918,45214.19774,0,0,2/3/2017,5/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/16/2020,53,New York,Accountant,37432,578,0,FALSE,1,1.284739526,TRUE,59673.25918,44244.05115,2,0,8/30/2020,12/6/2023,2,FALSE,FALSE,TRUE,FALSE,FALSE
1/3/2020,49,Atlanta,Engineer,39289,717,0,FALSE,1,1.306181425,FALSE,53060.44524,45532.68132,0,0,5/1/2018,8/28/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
4/5/2022,49,Los Angeles,Teacher,19609,359,36,FALSE,1,1.795295211,TRUE,66224.28999,46196.5355,4,1,10/28/2019,9/4/2024,3,FALSE,TRUE,TRUE,FALSE,TRUE
9/25/2023,21,Chicago,Artist,24012,733,0,FALSE,1,1.458520069,FALSE,93275.01898,82208.24889,0,0,3/8/2024,10/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/8/2020,35,New York,Banker,7574,624,0,FALSE,1,1.254807442,FALSE,32816.70346,24226.0958,0,0,5/1/2019,6/23/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
9/19/2021,66,Houston,Accountant,48209,669,0,FALSE,1,0.734704344,TRUE,10685.95558,6637.673208,0,0,11/7/2023,5/21/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/3/2022,36,Miami,Banker,6378,505,92,TRUE,6,0.913202521,TRUE,9135.968925,2059.455544,4,2,6/20/2023,1/31/2024,3,TRUE,FALSE,TRUE,FALSE,TRUE
2/2/2023,60,Boston,Banker,6505,,0,FALSE,1,1.348332254,FALSE,76017.33412,76020.32665,0,0,2/15/2020,9/26/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/20/2019,69,Los Angeles,Consultant,14983,688,0,FALSE,1,1.384565853,FALSE,66354.1356,56574.31796,0,0,5/18/2021,9/21/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
11/11/2019,52,Boston,Artist,13650,695,0,FALSE,1,1.761323436,FALSE,42349.90634,33887.34451,0,0,11/6/2022,12/10/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/4/2024,57,San Francisco,Other,6663,486,113,TRUE,2,1.765941174,TRUE,35247.11462,,3,1,1/21/2024,9/8/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
12/15/2023,31,Miami,Artist,22037,533,119,TRUE,5,1.959442558,TRUE,20609.68995,8617.430631,3,1,1/8/2016,10/17/2024,1,TRUE,FALSE,TRUE,FALSE,FALSE
6/12/2024,50,San Francisco,Artist,19604,586,0,TRUE,1,0.962131681,FALSE,32851.77328,25961.08936,2,1,11/30/2020,10/13/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
7/20/2023,31,San Francisco,Doctor,32848,693,0,FALSE,1,1.414598886,FALSE,87420.05067,52819.17024,0,0,11/20/2022,8/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/16/2019,51,Dallas,Doctor,17832,442,103,TRUE,3,1.327684058,FALSE,8251.367723,2820.256983,4,2,1/13/2015,6/25/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
5/20/2021,72,Dallas,Teacher,18014,618,0,FALSE,1,1.39334169,FALSE,74276.13024,47135.36065,0,0,6/7/2020,1/8/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
9/20/2023,21,Miami,Banker,9787,604,0,FALSE,1,1.066794776,FALSE,26548.42668,22983.55076,0,0,6/27/2018,2/28/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
6/29/2020,41,San Francisco,Software Developer,50665,680,101,TRUE,2,1.304541527,TRUE,5406.059998,2419.244034,,1,6/24/2018,5/1/2024,4,FALSE,FALSE,TRUE,TRUE,TRUE
2/10/2022,46,New York,Retail Worker,13773,721,0,FALSE,1,1.640364983,FALSE,19425.78945,15164.14683,0,0,8/5/2015,10/31/2023,0,FALSE,,TRUE,FALSE,FALSE
5/2/2022,36,Atlanta,Consultant,13211,367,116,TRUE,3,2.352391127,FALSE,13185.48353,4646.929666,3,1,11/29/2014,3/27/2024,4,FALSE,FALSE,TRUE,TRUE,TRUE
10/6/2021,23,Los Angeles,Accountant,32228,662,0,FALSE,1,1.103312724,FALSE,25044.61411,20920.95721,,0,3/4/2017,8/19/2024,4,FALSE,FALSE,TRUE,FALSE,TRUE
6/15/2022,74,San Francisco,Software Developer,79067,405,96,TRUE,4,1.222520677,TRUE,13256.54129,5416.657734,4,2,3/23/2018,4/26/2024,4,TRUE,FALSE,FALSE,FALSE,FALSE
8/12/2021,50,Seattle,Teacher,52021,784,1,FALSE,1,1.110211582,FALSE,55650.26779,36442.94611,,0,7/17/2019,3/17/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
8/13/2024,66,Houston,Consultant,13826,183,0,FALSE,1,1.44205287,FALSE,19963.68956,15541.08163,0,0,3/9/2015,4/25/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
7/28/2022,57,Seattle,Teacher,50459,690,12,FALSE,1,1.694537598,FALSE,27580.29997,,0,0,5/22/2015,4/12/2024,0,FALSE,,FALSE,TRUE,FALSE
